id,patron_id,library_id,date_checkout,date_returned
XA5LAAAAMAAJ,86498f218365f03971d198b400a58b56,223-222@5xc-jxr-tgk,2018-05-17,2018-06-05
rcrCAgAAQBAJ,c3ba3ace81f32f6f6af0242b0d23afbe,228-222@5xc-jtz-hwk,1808-08-23,2018-07-30
QlVB6ARdT7kC,bfbba9bcac1a4d5196f90921d2524e23,23v-222@5xc-jv7-v4v,1804-04-18,2018-04-24
ljwyAQAAMAAJ,65d2b603f54843b7760bcfd670f1f354,222-222@5xc-jxp-rp9,2018-04-23,2018-05-04
eBcFQ3DUcQEC,f186eca0f231891cfb91762151bed9ff,226-222@5xc-kc4-fpv,2018-01-24,2018-02-02
42I5AQAAMAAJ,d6da432e8d87e871866d465596833621,zzw-222@5xc-knn-c5z,2118-05-05,2018-03-17
sBmIDwAAQBAJ,61514f1932b0eddee832d3214df2c342,zzw-222@5xc-knn-c5z,2018-04-26,1818-01-14
YoLor8-zRDEC,820d283c5efb67bbcfc5a22456cb55e8,22d-222@5xc-kcy-8sq,2018-12-05,1804-10-11
YkxMPOkSQ_0C,e951be68b069d1784c52d365197b5a66,226-222@5xc-jxj-7yv,2018-10-27,2018-11-01
_nE3AQAAMAAJ,fea16ea8e9ca25b63d8c2594b9c2c5bb,226-222@5xc-kc4-fpv,2018-08-09,2018-08-23
pIIkAQAAMAAJ,efb9521fcef1e07a0cf39ae069248eab,225-222@5xc-jtz-hkf,2018-06-27,2018-07-21
li4WAAAAYAAJ,875f394594024890cf15ec2aa3f84691,zzw-223@5xc-jv7-ct9,2018-10-11,2018-10-27
frzDCQAAQBAJ,a7959bf2950311081e2e2dc8cf96b99a,224-222@5xc-jw2-t9z,2018-10-26,2018-11-20
rNbuDwAAQBAJ,c0d2c0b009c055bed7d24f3f62d0f778,228-222@5xc-jtz-hwk,2018-07-17,2018-08-11
1Mc0AQAAMAAJ,f073be688f2016dc22f318b7113e06f0,226-222@5xc-jxj-7yv,2018-05-09,2018-05-24
53j1DwAAQBAJ,125da1e69e1cebfa1500d7a3a308a9ec,zzw-224@5xc-jwv-2rk,2018-07-05,2018-07-30
TH8SSrWcVQ4C,41f6edecf6ee212e7fc14a3953c6581a,222-222@5xc-kkw-bzf,2018-03-05,2018-07-28
sBmIDwAAQBAJ,7c5adf6e27c7aa94beaa2e53bc229985,227-222@5xc-jww-btv,2018-06-06,2018-06-21
5JJMAQAAMAAJ,a7ea04b7ed6a55267d32fc3189c5b22f,222-222@5xc-kkw-bzf,2018-11-16,2018-12-13
DUoJAAAAIAAJ,c2e2a935ca15a51b7081536e098ea04c,224-222@5xc-jw2-t9z,2018-09-15,2018-10-10
ZAtjZwZN5pcC,06073ee51e18966b739276e960fc5bf9,22d-222@5xc-kcy-8sq,2018-04-20,2018-05-11
BHBVUs2fZC0C,79362d952e026d11d2a9bc4bf2190838,226-222@5xc-jxj-7yv,2018-07-27,2018-08-12
sBmIDwAAQBAJ,8581137c25b95be2137035ed88e52284,zzw-224@5xc-jwv-2rk,2018-05-09,2018-05-27
QT21QytTCiUC,5c4353589df5e4f13f44a24417bee8f6,222-222@5xc-jvf-skf,2018-03-03,2108-03-19
9dkDAAAAMBAJ,b8c3ad5c4d587aa96710a5c666b23cb6,23v-222@5xc-jv7-v4v,2018-06-01,2018-06-26
PNjmAAAAMAAJ,1e085cc7163d974a2f9326f5284d4261,22c-222@5xc-jwj-pvz,2018-02-04,2018-02-16
3pK1bx6NZDMC,4721befa07a80ee1a01aa9677c363702,222-222@5xc-kkw-bzf,2018-03-15,2018-04-08
mQTxAAAAMAAJ,43ca0489c32ae4717d35f3bb5f958812,228-222@5xc-jtz-hwk,2018-07-18,
BhQSAQAAMAAJ,f06b1ffd48dbdc6de3fad22667581af0,zzw-222@5xc-jv4-789,20181125 ,2018-12-06
Q14YAAAAYAAJ,75aa079bba0878413ed5173c64d1f728,23v-222@5xc-jv7-v4v,2018-02-10,2018-02-28
iGoXAQAAMAAJ,97c723950f938e4d61c5fd3a1927801a,223-222@5xc-jxr-tgk,2018-04-19,2018-04-27
1Mc0AQAAMAAJ,df04b70a032fa70d2ecfd14324ec666c,222-222@5xc-jv5-nt9,2018-07-06,2018-12-18
eBcFQ3DUcQEC,f86d450cb3acb6e943c21adc5106f785,222-222@5xc-jxp-rp9,2018-10-19,2018-11-02
TH8SSrWcVQ4C,919cde7b0e4e2222ff724ce8b3cdbadc,zzw-224@5xc-jwv-2rk,2018-03-30,2018-04-10
ZapAAAAAIAAJ,2f1eab304a6f03f8f167bcd402d2ecdb,222-222@5xc-jv5-nt9,2018-08-19,2018-08-30
eBcFQ3DUcQEC,11233f3e81d29db9b19516baf6481813,222-222@5xc-jv5-nt9,2018-06-23,2018-07-03
IAHVobTrv7cC,9a2194fcd4f0f326f0ca334450e16a93,zzw-222@5xc-jv4-789,2018-05-26,2018-06-10
pIIkAQAAMAAJ,b1b030a889592828a23c67c324513b71,226-222@5xc-jxj-7yv,2018-04-13,2018-03-31
krW85fjSjR8C,18749def1b4df63ca8ea7e4a89d66411,222-222@5xc-jv5-nt9,2018-04-15,2018-05-12
DFtEAgAAQBAJ,6b2a224d563c83f714ca08eb7be8f3a4,zzw-224@5xc-jwv-2rk,2018-10-01,2018-09-18
W4pIAQAAIAAJ,5cd1db9be01e2558d8b38a5c5afba30b,zzw-224@5xc-jwv-2rk,2018-09-23,2018-10-15
eBcFQ3DUcQEC,d6fac7cd294fc4efec8c98aba990d96a,23v-222@5xc-jv7-v4v,2018-12-29,2019-03-07
_JTWMD_Cm-QC,8f28dba083d61266da7bc7e991664e2f,227-222@5xc-jww-btv,2018-12-30,2019-01-10
1IhDAQAAIAAJ,108306e13680eb37793602c9755be1b9,zzw-224@5xc-jwv-2rk,2018-09-06,2118-07-19
tCFxM82-w10C,2dd341447c5b66c98779ce3d3657c38a,226-222@5xc-kc4-fpv,2018-11-16,2018-11-22
VWG8AQAAQBAJ,adeba19acc354077a7ddc85c6f1a2510,zzw-224@5xc-jwv-2rk,2018-05-25,2018-06-03
s746AQAAIAAJ,97daaa024af6fe5e0ca445c0def7ab30,223-222@5xc-jxr-tgk,1803-08-25,2018-08-10
SFlXRT466dsC,409f209ef7f2597a41bfc6480fe93441,227-222@5xc-jww-btv,2018-01-07,2018-02-03
1IhDAQAAIAAJ,89e2598662c0039c3c5c833e4437e19b,223-222@5xc-jxr-tgk,2100-03-01,2018-04-03
a-4qAQAAMAAJ,ae9d7c6954de8886c2eb6bfb12390ce6,224-222@5xc-jw2-t9z,2018-04-13,2018-04-24
FpwRAAAAYAAJ,7f8877291055a22aa2c8783b86416f1d,23v-222@5xc-jv7-v4v,2018-03-17,2018-04-03
_C3JCwAAQBAJ,e53f6a526ad1775ab698a56123b9394e,zzw-223@5xc-jv7-ct9,2018-07-19,2018-08-11
TAQaaPpkmokC,d0bca09a3fd40d2e9ec72df0897314d7,225-222@5xc-jtz-hkf,2018-08-09,2115-04-09
pIIkAQAAMAAJ,a536b21bc16d3bfba573227e877a9fce,222-222@5xc-jxp-rp9,,2018-06-18
8XFFO-MK13QC,6a97063a7297c710bfea13ac3a3228df,zzw-224@5xc-jwv-2rk,2018-11-29,2018-12-14
C4lNAAAAYAAJ,3db968ed889159f4abb1b112a8221b4c,22d-222@5xc-kcy-8sq,2018-08-12,2018-08-20
mR9eAgAAQBAJ,ce47e0dc03d4a6b497c2e9fc7156caa7,22c-222@5xc-jwj-pvz,2018-05-29,2018-06-06
gTygAAAAMAAJ,5fb6332a81594e05a950ca35dfb59bd7,23v-222@5xc-jv7-v4v,2018-11-17,2018-11-25
5Wx6-uv-DSkC,36d924ac1e44043aeb1d1634174a96e7,zzw-222@5xc-jv4-789,1819-01-19,2018-09-09
jPs8AAAAYAAJ,1e2ab3a9edc13ba53d0d7ef9ea39f2e4,zzw-222@5xc-jv4-789,2018-09-18,1807-02-16
ljwyAQAAMAAJ,f0d9ce833ddc1f73c1e0b55bdebf012e,222-222@5xc-jvf-skf,2018-04-01,2018-04-18
1wOe6bVPZFIC,615832228bf70f4f9d5475aa75153ebe,zzw-222@5xc-jv4-789,2103-05-15,2018-04-30
hCVACwAAQBAJ,e6c807d16d00d11853f435a35da49f1b,225-222@5xc-jtz-hkf,,2018-10-04
mQTxAAAAMAAJ,f176824818845e97f24d2f5daed35a36,222-222@5xc-kkw-bzf,2018-04-29,2018-04-06
wckyAQAAMAAJ,db484ef8d1bddb5c413784db9e5ada41,224-222@5xc-jw2-t9z,2018-04-28,2018-05-24
7T9-BAAAQBAJ,a63d73411bab48a7f0eb8410d69561c9,222-222@5xc-jxp-rp9,2018-08-04,2018-07-30
o_ALItXuXycC,70caa7ff0f743fc2d3330c2839500cfd,227-222@5xc-jww-btv,2018-03-30,2018-04-10
f3SnKTZT_WMC,b510662afde206e09da73a216d1292ef,228-222@5xc-jtz-hwk,1811-04-22,2018-09-18
f3SnKTZT_WMC,6d469bc609ec8ab185ec01ff64e99f64,225-222@5xc-jtz-hkf,2018-08-13,2018-08-21
DlN0CAAAQBAJ,3f84606c4b0e07908d9224d0734712e1,226-222@5xc-jxj-7yv,2018-08-27,2018-09-07
G4fBLKAh-IUC,e4850709feff9513daa024fba006233e,23v-222@5xc-jv7-v4v,2018-01-16,2018-01-24
qgI5AAAAMAAJ,71bfa5ca13b1ef9a2065ca045ce37df4,223-222@5xc-jxr-tgk,2018-11-01,2018-11-22
hVFwAAAAQBAJ,73205750cd38ca8449c7a7620851f31a,23v-222@5xc-jv7-v4v,2018-05-29,2018-06-06
__RYAAAAYAAJ,9b0ed138e9c5439aea631fc76a785de3,zzw-222@5xc-jv4-789,2018-01-25,2018-05-02
VL0QGySiaDMC,162e9a61c7e7e1b4c0cdbe59c9aa13b6,23v-222@5xc-jv7-v4v,2018-12-14,2019-04-25
B7JZ3D7WU80C,9f174395d0db7bc1f77fcf2f04c3b269,222-222@5xc-jxp-rp9,2018-05-08,
xtY2AAAAMAAJ,023961427a5984cfb941319da98bb2da,223-222@5xc-jxr-tgk,2018-09-02,2018-09-19
rEIrDwAAQBAJ,69745af9ea024a4f38069e68eee8d39a,zzw-224@5xc-jwv-2rk,2018-11-06,2018-11-12
hCVACwAAQBAJ,ec605aeeb8c08123973ac7398aa3711b,226-222@5xc-jxj-7yv,2018-09-29,2019-01-23
sBmIDwAAQBAJ,bad6c410ae2a8b7a069f4f6398f57623,226-222@5xc-jxj-7yv,2018-07-06,2018-08-01
hCVACwAAQBAJ,7962bb142ed820c500b94663608d7747,zzw-223@5xc-jv7-ct9,1820-05-22,2018-03-19
gM80AQAAMAAJ,dbf79b6d0762caef188894162b9be776,22d-222@5xc-kcy-8sq,2105-05-02,2018-03-16
xtY2AAAAMAAJ,eb953e01a0a281579bb2bfcf3400ff17,226-222@5xc-kc4-fpv,2018-11-20,2018-11-25
YkxMPOkSQ_0C,cdcf029d4ae5c37a2415232bcb27002b,225-222@5xc-jtz-hkf,2018-12-02,1802-01-28
z9-lHMQjvD0C,d4d78d54ecb299654509d09a3f14aaea,22c-222@5xc-jwj-pvz,2018-11-17,2018-12-02
VYgqsn81c0sC,a7bd25fd50f3ed24d0fd45a3788f46cf,228-222@5xc-jtz-hwk,2018-08-18,2018-08-31
ljwyAQAAMAAJ,657d4f217fb09755ed4ced1717a3c88f,222-222@5xc-jvf-skf,2107-09-29,2018-12-20
RtFBAQAAMAAJ,9ca8d82651ec6b5e8229fe4f64b08679,23v-222@5xc-jv7-v4v,2018-10-29,2018-11-18
CW-7tHAaVR0C,3c2b1252be63c1f4ee466c0e15c5d587,227-222@5xc-jww-btv,2018-06-17,2018-06-26
vZE-DwAAQBAJ,6f79afa0d74cc8e742619a4d30d84748,226-222@5xc-jxj-7yv,2018-02-26,2018-03-17
1Gc_SPKCZY8C,09a49e3a35f270a8d7319235d628f041,22d-222@5xc-kcy-8sq,2018-02-19,2018-02-26
2g0FAAAAQAAJ,709f9bc035e0d3dfb24d3d03715261ce,222-222@5xc-jxp-rp9,2111-01-23,2019-01-04
ck-32n6REQgC,8b586646940d1f2d5c9e08af95b62dde,zzw-224@5xc-jwv-2rk,2018-10-28,2018-11-15
vZE-DwAAQBAJ,f924e377447a5b936ddf2f390738fdf0,226-222@5xc-kc4-fpv,2018-05-08,2018-05-31
HUX-y4oXl04C,8380f7f05a183e9b17f133d5e8a78707,226-222@5xc-jxj-7yv,2018-08-19,2018-08-24
_L9IAAAAYAAJ,41110437190fab9d9b46b65ce3d47c74,zzw-223@5xc-jv7-ct9,2018-04-09,2117-08-22
g9rXVe6jmiQC,2d7f62ba8eee7d8add2719c3be67a00c,225-222@5xc-jtz-hkf,2018-04-03,2018-04-16
ZapAAAAAIAAJ,1c0c684ba806529bdb7d276417d0209d,222-222@5xc-jxp-rp9,2018-07-22,1809-09-09
MOewp6bCFfgC,f3cc658965825f0bc707fe2c04eeb49a,227-222@5xc-jww-btv,2018-03-14,2018-04-03
NbcpG4_092AC,88d159a91abfda77140941e0a9bde6a8,zzw-224@5xc-jwv-2rk,2018-12-09,2018-12-15
BhQSAQAAMAAJ,e4d14398e0e902505b81d3f6c319840d,zzw-224@5xc-jwv-2rk,2120-08-31,2018-05-27
1fQuLiaGY4YC,adbc2a03ff83f071d85020c46e571268,227-222@5xc-jww-btv,2018-04-07,2018-05-03
rcrCAgAAQBAJ,216dab9ef1fbe7dee89219a8ad6450a5,223-222@5xc-jxr-tgk,2018-12-01,2018-12-10
B7JZ3D7WU80C,2400a719267e81041d3c07327727e645,zzw-223@5xc-jv7-ct9,2018-07-08,2018-07-15
42I5AQAAMAAJ,66a313a7c48c47b2899988b4f9565815,zzw-223@5xc-jv7-ct9,2018-03-03,2018-03-28
wckyAQAAMAAJ,1edbd9d22aeb12e8c12893033fce8a01,224-222@5xc-jw2-t9z,2018-04-16,2018-05-08
F2EfyMAw51wC,1617219fe640d0053bdb5cfb6f7fc3e3,22d-222@5xc-kcy-8sq,2018-08-17,2018-08-26
s746AQAAIAAJ,4362eaba198aa7436a76b383e7bdaac7,zzw-224@5xc-jwv-2rk,2018-05-22,2018-06-13
mR9eAgAAQBAJ,b0a95685bfae9ec72b4e7833da93ec75,zzw-224@5xc-jwv-2rk,2018-08-13,2018-08-29
cg00-dlKDhUC,93a81699555ae3666fd45b29c025ee1a,222-222@5xc-kkw-bzf,2018-08-29,2018-09-07
it1BggypJ2oC,f6d4acc43da1d31f0c1e73eac12d4644,222-222@5xc-kkw-bzf,2018-08-01,2111-01-30
2uuX1zhTFakC,c45c9ec54ec7d1d423d964782f1ed546,zzw-224@5xc-jwv-2rk,,2018-08-06
jPs8AAAAYAAJ,f524685093d35e2d15f6fd972a88025e,22d-222@5xc-kcy-8sq,2018-08-31,2018-09-21
WXssAAAAYAAJ,ae55f0b71b8b8e91945cd9a91b6e45ee,224-222@5xc-jw2-t9z,2018-05-14,2018-04-17
LJnRT5e9_TIC,74ec9c0d358e2e817d1f42ba58cd6be7,222-222@5xc-jv5-nt9,2018-11-17,2018-12-14
a-4qAQAAMAAJ,75e0f37f98b4838d90515bf86b5a61b4,22d-222@5xc-kcy-8sq,2018-02-03,2018-02-09
uW1BAQAAMAAJ,a4622adb8b3c10a8c8c818e915fa8abe,222-222@5xc-kkw-bzf,2018-05-24,2018-06-10
Xy5RAAAAYAAJ,bc5429f171a98d0c59a339f4bead1141,zzw-222@5xc-knn-c5z,2018-02-05,2018-03-03
rEIrDwAAQBAJ,5424aab2fe12edbeaca7ae460d25f6a0,222-222@5xc-jvf-skf,2018-10-15,2018-11-07
8MzgAQAACAAJ,397b94d4ed0b57316442dc469535bcc1,zzw-223@5xc-jv7-ct9,,2018-12-03
ZapAAAAAIAAJ,f6394a7ee6e49e3655ded8c6f96cb5e2,zzw-222@5xc-knn-c5z,2018-07-20,2116-12-23
TQpFnkku2poC,cd369bae43936822ff076f6d230d2d5c,225-222@5xc-jtz-hkf,2018-11-12,
ygoFAAAAQAAJ,d3803b9ec0e32939b3413ca655100eef,222-222@5xc-jxp-rp9,2018-09-08,2018-11-22
hicJUlOuqGUC,d963f893ebbf962a69035bd95f0b624f,zzw-224@5xc-jwv-2rk,2018-02-08,2018-02-13
HY5qgKfwmsEC,76e3057b431e44d64bef6e81f562431f,22c-222@5xc-jwj-pvz,2018-11-16,2018-12-01
DhbHyWW4BZcC,485f8ebe798906d699230c5f1d27bec7,222-222@5xc-kkw-bzf,2018-05-14,2018-05-23
2g0FAAAAQAAJ,f320f195880399dc89aed2018ce39fac,zzw-223@5xc-jv7-ct9,2018-06-18,2018-07-10
SFlXRT466dsC,a6c4e9814b05dfea1563cea5d84c3611,zzw-223@5xc-jv7-ct9,2018-06-28,2018-07-25
P2FYAAAAMAAJ,68469ecccd1c97cc7f56589d221ba245,222-222@5xc-jxp-rp9,2018-05-13,1802-06-23
0mt9NdDSmYYC,bdbc77600f103f40b51b0bfd9a05cf97,225-222@5xc-jtz-hkf,2018-02-21,2018-03-22
ZapAAAAAIAAJ,9a823a8fce4d8ac00ceae33f59e66979,222-222@5xc-jv5-nt9,2018-02-05,
hicJUlOuqGUC,32287ced326eb2d7703e86c219a4df04,222-222@5xc-jvf-skf,1804-06-27,2018-04-06
FRgQAAAAIAAJ,49528d6adc11ec47bfd7f06f6c93b90f,222-222@5xc-jv5-nt9,2018-06-20,2018-07-02
9HOEMS9ffGgC,e66fe39b71231a9d08c5c7b9aea06fac,zzw-222@5xc-jv4-789,2018-06-21,1803-03-14
MVcXAQAAMAAJ,d6f5b9cccb7bc5871af3dc16980fc239,zzw-222@5xc-jv4-789,2106-02-11,2018-09-20
VzhUAAAAYAAJ,d16ef591ea9fe25a74c80f5a8b7ebcd4,22c-222@5xc-jwj-pvz,2018-02-12,2018-03-10
TAQaaPpkmokC,cf0cdafeadf3da0aa7cc015d166dfda2,222-222@5xc-jxp-rp9,2018-04-08,2018-05-04
SSJMAAAAMAAJ,403bd48dcbb4f84b515f032518411a3d,22c-222@5xc-jwj-pvz,2018-06-15,2018-07-03
MOewp6bCFfgC,7cb0089dd3ac56cfadd8a4b467d06642,225-222@5xc-jtz-hkf,2018-01-22,2018-01-30
cg00-dlKDhUC,65afa88104b760ffa1ed9d29da092797,222-222@5xc-jv5-nt9,2018-08-11,2018-08-31
qPTH2LBNcJEC,a3da2b705a31961c4c319e82bc1c8bc3,226-222@5xc-jxj-7yv,2018-03-08,2018-03-18
DFtEAgAAQBAJ,b23a4ab12d019a03694cfea1f142a92b,222-222@5xc-kkw-bzf,2018-01-30,2018-02-23
crikJiTbRAAC,50ae1d69b6927d4cc577ad96e3f63078,223-222@5xc-jxr-tgk,2018-01-13,2018-01-21
qPTH2LBNcJEC,f43947fb672c1d6acbf8edf5dfd785e3,226-222@5xc-jxj-7yv,1805-06-24,2018-05-11
9SYBZggtr_IC,1b2ed8978fcc7bd854c7b0c27ba6c2dd,22d-222@5xc-kcy-8sq,2018-11-13,2019-05-01
Un4rNUxkfOoC,2795b5f10eebfe78050c3fa6f2336f33,224-222@5xc-jw2-t9z,2018-10-16,2018-10-29
XA5LAAAAMAAJ,c2dad03c116ef09e31362f46369f53f2,zzw-222@5xc-knn-c5z,2018-09-12,2018-09-20
tjYSQXeKUA4C,0fe5e23b9e7b3d16b8fe65aa37fe1dad,23v-222@5xc-jv7-v4v,2018-06-30,1819-09-12
DT2UBgAAQBAJ,e928cbf1821daa71f16a8a57400b7275,222-222@5xc-kkw-bzf,2018-09-16,2018-09-26
BhQSAQAAMAAJ,ea265918d74f4f9c31008f2c2829c56b,222-222@5xc-jvf-skf,2018-11-30,2018-12-06
2uuX1zhTFakC,2d10b7268d1bb3ecaf143d2c8a9f228c,zzw-223@5xc-jv7-ct9,1802-01-28,2018-04-08
ih402g7bNXYC,a50c5edab9766bc79a9afdf52d1bd51a,zzw-222@5xc-jv4-789,1806-06-02,2018-11-27
rs8OHkkVTyIC,c039609d7c66060670c5b8380a687f17,zzw-222@5xc-jv4-789,1811-06-18,2018-10-26
IAHVobTrv7cC,0b8103f1da3e7ebd84b0e4ffc785dc69,22d-222@5xc-kcy-8sq,2018-09-09,2018 10 06
1Gc_SPKCZY8C,97439a01f67a55e24fc0852761aa4806,222-222@5xc-jv5-nt9,2018-06-19,2018-07-14
a-QDAAAAMBAJ,d5378154be10a35d0a68a94db9513585,222-222@5xc-jxp-rp9,2018-12-28,2019-01-05
H31XAAAAMAAJ,7b34fe22863b609a7114d7c4e69a2d73,226-222@5xc-jxj-7yv,2018-04-03,2018-04-19
z9-lHMQjvD0C,d9671136435428a4b06f7d99b0a4e351,22d-222@5xc-kcy-8sq,2018-04-20,2018-05-02
VRlFAQAAMAAJ,3d84ab317853247a9b0c300cc6b2ae28,222-222@5xc-kkw-bzf,2018-03-20,2018-04-03
CW-7tHAaVR0C,0729bcb3e44df003f421f3945dc3246e,zzw-222@5xc-jv4-789,2018-04-24,2018-05-04
hicJUlOuqGUC,c21090d89887cb5c00eb605d64c9b0d5,222-222@5xc-jxp-rp9,2018-05-21,2018-06-09
Oxw2AQAAMAAJ,46e0bca4750ad74f6db79dd27fdd2191,223-222@5xc-jxr-tgk,2018-01-30,2018-07-22
hicJUlOuqGUC,49d5f9b298170bd7ba0f0608cbfa07c8,22d-222@5xc-kcy-8sq,2018-03-05,2018-03-21
TH8SSrWcVQ4C,dba96027ce43b6959be7fd9745c6bde5,23v-222@5xc-jv7-v4v,2018-11-27,2018-12-02
E741AQAAMAAJ,949cc772206045984e524e21b803943c,226-222@5xc-kc4-fpv,,2019-01-22
rb8fRXEk0z8C,49e0f3dfe6e22c30551f625659e2cc58,zzw-222@5xc-knn-c5z,2018-07-20,2018-08-04
lMkmAQAAMAAJ,229b488196ef015c22104acb29381d31,23v-222@5xc-jv7-v4v,2018-08-07,2018-08-30
3pK1bx6NZDMC,9fb4c9786566cdaf1c92f10682d78d18,22c-222@5xc-jwj-pvz,2018-09-20,2018-10-15
FTMAAAAAQAAJ,57739aae60f0de28dde5d6aeda68f95f,222-222@5xc-kkw-bzf,,2018-08-06
e3XVAAAAMAAJ,a14ef9997f93dbd94ebe5dd33fe55193,zzw-224@5xc-jwv-2rk,2018-08-25,1815-07-31
kTfWdFgNUT0C,9d3ed65ff658dffc703531ae9c68387d,224-222@5xc-jw2-t9z,2018-08-12,
nQikAgAAQBAJ,2e252c2444a27f82a8225f388d0e36bc,222-222@5xc-kkw-bzf,2018-01-13,2018-01-30
yai7kyQfq1gC,d6d71a284f28bf7b6bb5fb86a1d62320,222-222@5xc-jv5-nt9,2018-12-19,2019-01-09
Llg9AQAAMAAJ,91571672532fc1dfcd5fbd4fbc7bb178,zzw-222@5xc-knn-c5z,2018-09-30,2018-10-05
moG9m2rGrTUC,d24cb27caaa70f08547077dd22ec1915,zzw-223@5xc-jv7-ct9,2018-07-19,2018-03-11
TQpFnkku2poC,9edb315ccd5295f08534f299c092b412,zzw-224@5xc-jwv-2rk,2018-10-19,2018-10-28
A-HthMfF5moC,9a14476771e58ab2b5ed10a13cac007d,22c-222@5xc-jwj-pvz,2018-06-07,2018-06-30
8OUDAAAAMBAJ,bdb7c353b2fd8f4fedce9df295633a74,224-222@5xc-jw2-t9z,2018-06-12,2018-06-22
ZAtjZwZN5pcC,7c83783bf7d07d798560fd93c55ade64,227-222@5xc-jww-btv,2018-12-08,2019-01-03
gpBKAQAAMAAJ,582fa185691a5a706d4666baa70f3285,zzw-223@5xc-jv7-ct9,2018-02-04,2018-02-11
hd-_y8FG8c4C,6fe68181fdda42fb8d5663ef12624466,224-222@5xc-jw2-t9z,2018-03-01,2018-02-04
D0JSAQAAMAAJ,bddc1105cea035e9fc932b5625f256d8,zzw-224@5xc-jwv-2rk,2018-02-03,
XX_lWIioipsC,02fd20ae04111af684e926c3c29aaf98,225-222@5xc-jtz-hkf,2018-10-10,2018-11-05
XA5LAAAAMAAJ,b6f26bc0a08affde353aa6b583f179a4,22c-222@5xc-jwj-pvz,1808-04-22,2018-03-26
__RYAAAAYAAJ,8e83f60885b2a4d5b457be980aa51d28,222-222@5xc-kkw-bzf,2018 10 17,2018-10-26
Y1rFswEACAAJ,81e57fe6640477e605f65d565cd41121,226-222@5xc-kc4-fpv,2018-08-05,2018-08-18
krW85fjSjR8C,272216fa04d510cbf39ee4e68a401470,zzw-222@5xc-knn-c5z,2018-12-06,2018-12-17
8dcDAAAAMBAJ,3b16745aa5f0f2f709cdbcaa2c0d4583,222-222@5xc-jvf-skf,2018-03-06,2117-04-28
crikJiTbRAAC,24606f47f66a43b4b12d9de5808fd959,23v-222@5xc-jv7-v4v,1800-12-26,2018-07-31
HY5qgKfwmsEC,0819f64018feab1a5ae460a59e3516eb,23v-222@5xc-jv7-v4v,2108-02-03,2018-09-01
_C3JCwAAQBAJ,f83a0fda32340d76893a1369afcf582b,222-222@5xc-jvf-skf,2018-11-15,2018-11-21
xSYmAQAAIAAJ,f9feb44658f84cda261fb017d765b975,zzw-223@5xc-jv7-ct9,2018-02-09,2018-03-06
ygoFAAAAQAAJ,2ce3557eeba24082865e0fe881c28d94,228-222@5xc-jtz-hwk,2018-09-09,
sBmIDwAAQBAJ,fbc0d508dee9548d67f6d41c183f079e,225-222@5xc-jtz-hkf,2018-09-19,2018-10-05
5JJMAQAAMAAJ,26827832b9fec1aa75f467207d593506,223-222@5xc-jxr-tgk,2018-01-19,2018-01-24
s746AQAAIAAJ,a7e9ac3fcbb8c52027da02cc396ec513,zzw-222@5xc-knn-c5z,2018-01-05,2018-05-31
a-4qAQAAMAAJ,01032ecdb753c5c2fe718f0866bd8f75,zzw-222@5xc-knn-c5z,2018-04-12,2018-04-22
RtFBAQAAMAAJ,fa7654f9440733601ae46760c07571c4,226-222@5xc-kc4-fpv,1812-05-05,2018-12-15
8xpKAAAAMAAJ,b89834b8f20e5f19d71df4b3e5f9dcb5,223-222@5xc-jxr-tgk,2018-09-23,2018-10-06
QlVB6ARdT7kC,18993513fec58dd1521b2fffc0c2d013,zzw-223@5xc-jv7-ct9,2018-07-12,2018-08-05
sm2CDwAAQBAJ,73639918637c4682bff4a70d7fc22619,222-222@5xc-kkw-bzf,2018-05-03,2018|05|19
59sDAAAAMBAJ,3017f11c8f34e25c8d65acb4318d87cb,22d-222@5xc-kcy-8sq,2018-05-12,2018-06-01
PjQDAAAAQAAJ,dd86c20d6390dc5ea8278adc5db0ddb8,228-222@5xc-jtz-hwk,2018-10-08,2018-10-22
N9V34rWEOGcC,7859da1c36e4e243581869e1a30bbc80,225-222@5xc-jtz-hkf,2018-07-08,2111-01-20
2g0FAAAAQAAJ,c937a120ea7aaa6c4ffe34b789989c5f,226-222@5xc-jxj-7yv,2018-03-21,2018-04-07
SovM2UsP7nAC,fff949d70363739aa8aabb5bcfc52e97,227-222@5xc-jww-btv,2018-10-07,2100-11-11
ih402g7bNXYC,bf010f5369d8f847dfc48f68ca406865,228-222@5xc-jtz-hwk,2018-12-06,2018-12-30
IAHVobTrv7cC,bfa8eee2d0e86a67a93142fb7c61e084,228-222@5xc-jtz-hwk,1803-03-12,2019-01-17
oFWsXm1zZCcC,7ea798dcdd117118a872794e031c4389,226-222@5xc-kc4-fpv,2018-08-06,2018-08-12
krW85fjSjR8C,99681d8f400b0f8ccaab9c31a3ae7428,222-222@5xc-kkw-bzf,2018-05-03,2018-05-23
VzhUAAAAYAAJ,ed1937d411981a3b823bbe95e291dc7a,223-222@5xc-jxr-tgk,2018-05-09,2018-06-01
mR9eAgAAQBAJ,5d79daabc62b8c242736c3e4301e772c,224-222@5xc-jw2-t9z,2018-06-18,2018-06-28
5Wx6-uv-DSkC,9b6f084dd52711f78b8ad036a79d355c,22d-222@5xc-kcy-8sq,%2018 05 06,2018-05-13
